storm_id,storm_name,year,time,storm_type,lat,lon,wind_kt,pressure_mb,dist_norfolk_deg,category,is_landfall,landfall_state
AL012004,ALEX,2004,2004-08-05 18:00:00+00:00,HU,42.7,-55.0,90,970.0,17.3501975816346,Cat 2,0,
AL012004,ALEX,2004,2004-08-06 00:00:00+00:00,HU,44.5,-49.3,75,978.0,21.768437883470213,Cat 1,0,
AL012004,ALEX,2004,2004-08-06 06:00:00+00:00,HU,46.1,-44.2,65,984.0,25.593306146003513,Cat 1,0,
AL012004,ALEX,2004,2004-08-06 12:00:00+00:00,TS,47.0,-37.5,50,987.0,30.28606478505872,TS,0,
AL012004,ALEX,2004,2004-08-06 18:00:00+00:00,EX,47.4,-32.7,30,992.0,33.57184426364745,TD,0,
AL012006,ALBERTO,2006,2006-06-10 06:00:00+00:00,TD,20.0,-85.0,25,1004.0,18.519574027135306,TD,0,
AL012006,ALBERTO,2006,2006-06-10 12:00:00+00:00,TD,21.0,-85.3,30,1003.0,17.71208244708585,TD,0,
AL012006,ALBERTO,2006,2006-06-10 18:00:00+00:00,TD,21.9,-85.7,30,1003.0,17.05815378891961,TD,0,
AL012006,ALBERTO,2006,2006-06-11 00:00:00+00:00,TS,22.5,-86.3,35,1003.0,16.784498660687728,TS,0,
AL012006,ALBERTO,2006,2006-06-11 06:00:00+00:00,TS,23.1,-87.1,35,1003.0,16.637594309104102,TS,0,
AL012006,ALBERTO,2006,2006-06-11 12:00:00+00:00,TS,23.6,-87.8,40,1002.0,16.56669148048153,TS,0,
AL012006,ALBERTO,2006,2006-06-11 18:00:00+00:00,TS,24.3,-87.8,40,1004.0,15.99088436153765,TS,0,
AL012006,ALBERTO,2006,2006-06-12 00:00:00+00:00,TS,25.0,-87.8,40,1004.0,15.425184649497067,TS,0,
AL012006,ALBERTO,2006,2006-06-12 06:00:00+00:00,TS,25.8,-87.4,45,1004.0,14.568754250338639,TS,0,
AL012006,ALBERTO,2006,2006-06-12 12:00:00+00:00,TS,26.8,-86.3,60,1000.0,13.171769220939206,TS,0,
AL012006,ALBERTO,2006,2006-06-12 18:00:00+00:00,TS,27.5,-85.4,60,997.0,12.127304903372432,TS,0,
AL012006,ALBERTO,2006,2006-06-13 00:00:00+00:00,TS,28.0,-85.0,60,995.0,11.513980873767327,TS,0,
AL012006,ALBERTO,2006,2006-06-13 06:00:00+00:00,TS,28.8,-84.4,55,995.0,10.556672855559333,TS,0,
AL012006,ALBERTO,2006,2006-06-13 12:00:00+00:00,TS,29.5,-84.1,45,996.0,9.845844502612966,TS,0,
AL012006,ALBERTO,2006,2006-06-13 16:30:00+00:00,TS,29.9,-83.7,40,998.0,9.315228381828879,TS,1,Florida
AL012006,ALBERTO,2006,2006-06-13 18:00:00+00:00,TS,30.3,-83.5,35,997.0,8.897143791514033,TS,0,
AL012006,ALBERTO,2006,2006-06-14 00:00:00+00:00,TS,31.3,-82.8,35,1001.0,7.747611329199496,TS,0,
AL012006,ALBERTO,2006,2006-06-14 06:00:00+00:00,TD,32.8,-81.9,30,1003.0,6.141315218587473,TD,0,
AL012006,ALBERTO,2006,2006-06-14 12:00:00+00:00,EX,34.3,-80.7,35,1003.0,4.407815054315973,TS,0,
AL012006,ALBERTO,2006,2006-06-14 18:00:00+00:00,EX,35.5,-77.5,35,1002.0,1.6691738019959603,TS,0,
AL012006,ALBERTO,2006,2006-06-15 00:00:00+00:00,EX,37.0,-73.0,45,999.0,2.6388680171213816,TS,0,
AL012006,ALBERTO,2006,2006-06-15 06:00:00+00:00,EX,38.8,-69.9,45,990.0,5.418909096151774,TS,0,
AL012006,ALBERTO,2006,2006-06-15 12:00:00+00:00,EX,40.9,-66.8,50,979.0,8.433253395489569,TS,0,
AL012006,ALBERTO,2006,2006-06-15 18:00:00+00:00,EX,42.6,-64.2,55,971.0,10.935827892980278,TS,0,
AL012006,ALBERTO,2006,2006-06-16 00:00:00+00:00,EX,44.0,-62.0,55,969.0,13.011796602137975,TS,0,
AL012006,ALBERTO,2006,2006-06-16 06:00:00+00:00,EX,46.0,-58.5,50,972.0,16.145648508059164,TS,0,
AL012006,ALBERTO,2006,2006-06-16 12:00:00+00:00,EX,47.4,-55.0,45,985.0,18.925110135367373,TS,0,
AL012006,ALBERTO,2006,2006-06-16 18:00:00+00:00,EX,49.3,-51.5,40,990.0,21.8515975114046,TS,0,
AL012006,ALBERTO,2006,2006-06-17 00:00:00+00:00,EX,50.8,-45.2,40,995.0,26.167896096010036,TS,0,
AL012006,ALBERTO,2006,2006-06-17 06:00:00+00:00,EX,51.5,-39.0,40,995.0,30.094787232975325,TS,0,
AL012006,ALBERTO,2006,2006-06-17 12:00:00+00:00,EX,53.0,-34.5,40,995.0,33.126468956455604,TS,0,
AL012006,ALBERTO,2006,2006-06-17 18:00:00+00:00,EX,54.0,-29.0,35,995.0,36.52918065348524,TS,0,
AL012006,ALBERTO,2006,2006-06-18 00:00:00+00:00,EX,54.5,-23.0,30,995.0,40.07291121625235,TD,0,
AL012006,ALBERTO,2006,2006-06-18 06:00:00+00:00,EX,54.5,-16.0,30,995.0,44.14290558020439,TD,0,
AL012006,ALBERTO,2006,2006-06-18 12:00:00+00:00,EX,54.5,-12.0,30,995.0,46.46477420714175,TD,0,
AL012006,ALBERTO,2006,2006-06-18 18:00:00+00:00,EX,55.0,-9.0,30,997.0,48.135994721761136,TD,0,
AL012006,ALBERTO,2006,2006-06-19 00:00:00+00:00,EX,56.5,-5.5,30,999.0,49.89018564555421,TD,0,
AL012006,ALBERTO,2006,2006-06-19 06:00:00+00:00,EX,57.0,-3.0,30,999.0,51.166286044236564,TD,0,
AL012007,ANDREA,2007,2007-05-06 12:00:00+00:00,EX,35.5,-74.0,35,1012.0,2.2929034103666703,TS,0,
AL012007,ANDREA,2007,2007-05-06 18:00:00+00:00,EX,35.0,-73.0,40,1009.0,3.248868991680891,TS,0,
AL012007,ANDREA,2007,2007-05-07 00:00:00+00:00,EX,34.3,-71.7,50,1005.0,4.528076909281054,TS,0,
AL012007,ANDREA,2007,2007-05-07 06:00:00+00:00,EX,33.3,-72.3,65,998.0,4.830871866565324,Cat 1,0,
AL012007,ANDREA,2007,2007-05-07 12:00:00+00:00,EX,32.3,-73.1,65,998.0,5.262045833718754,Cat 1,0,
AL012007,ANDREA,2007,2007-05-07 18:00:00+00:00,EX,31.5,-74.0,65,998.0,5.6849591771277534,Cat 1,0,
AL012007,ANDREA,2007,2007-05-08 00:00:00+00:00,EX,31.0,-74.9,55,1000.0,5.972855646190167,TS,0,
AL012007,ANDREA,2007,2007-05-08 06:00:00+00:00,EX,30.7,-76.0,50,1001.0,6.165520048778809,TS,0,
AL012007,ANDREA,2007,2007-05-08 12:00:00+00:00,EX,30.4,-77.2,50,1001.0,6.505652139020482,TS,0,
AL012007,ANDREA,2007,2007-05-08 18:00:00+00:00,EX,30.4,-77.9,50,1001.0,6.599078534024223,TS,0,
AL012007,ANDREA,2007,2007-05-09 00:00:00+00:00,EX,30.6,-78.3,50,1001.0,6.4805683345373915,TS,0,
AL012007,ANDREA,2007,2007-05-09 06:00:00+00:00,SS,30.8,-78.7,50,1001.0,6.38315370311985,TS,0,
AL012007,ANDREA,2007,2007-05-09 12:00:00+00:00,SS,30.9,-79.2,45,1003.0,6.432103484016014,TS,0,
AL012007,ANDREA,2007,2007-05-09 18:00:00+00:00,SS,30.9,-79.6,40,1003.0,6.564230255144014,TS,0,
AL012007,ANDREA,2007,2007-05-10 00:00:00+00:00,SS,30.7,-79.8,40,1003.0,6.817460324495573,TS,0,
AL012007,ANDREA,2007,2007-05-10 06:00:00+00:00,SS,30.5,-79.9,35,1003.0,7.035538586643209,TS,0,
AL012007,ANDREA,2007,2007-05-10 12:00:00+00:00,SD,30.1,-79.9,30,1003.0,7.402471255647903,TD,0,
AL012007,ANDREA,2007,2007-05-10 18:00:00+00:00,SD,29.7,-79.8,30,1003.0,7.740631370636922,TD,0,
AL012007,ANDREA,2007,2007-05-11 00:00:00+00:00,SD,29.4,-79.8,30,1004.0,8.02124132041431,TD,0,
AL012007,ANDREA,2007,2007-05-11 06:00:00+00:00,LO,29.1,-79.8,30,1004.0,8.303236581397105,TD,0,
AL012007,ANDREA,2007,2007-05-11 12:00:00+00:00,LO,28.8,-79.7,25,1005.0,8.557989056355927,TD,0,
AL012007,ANDREA,2007,2007-05-11 18:00:00+00:00,LO,28.5,-79.5,25,1005.0,8.790024599786946,TD,0,
AL012007,ANDREA,2007,2007-05-12 00:00:00+00:00,LO,28.5,-79.1,25,1006.0,8.69249023330636,TD,0,
AL012007,ANDREA,2007,2007-05-12 06:00:00+00:00,LO,28.8,-78.8,25,1006.0,8.3353490260279,TD,0,
AL012007,ANDREA,2007,2007-05-12 12:00:00+00:00,LO,29.1,-78.5,25,1006.0,7.981913803046386,TD,0,
AL012007,ANDREA,2007,2007-05-12 18:00:00+00:00,LO,29.4,-78.0,25,1006.0,7.599279343623172,TD,0,
AL012007,ANDREA,2007,2007-05-13 00:00:00+00:00,LO,29.7,-77.2,25,1006.0,7.202869718422842,TD,0,
AL012007,ANDREA,2007,2007-05-13 06:00:00+00:00,LO,30.1,-76.0,25,1006.0,6.7661826235129965,TD,0,
AL012007,ANDREA,2007,2007-05-13 12:00:00+00:00,LO,30.8,-74.2,25,1007.0,6.304730297806845,TD,0,
AL012007,ANDREA,2007,2007-05-13 18:00:00+00:00,LO,31.4,-71.9,25,1007.0,6.560052014782668,TD,0,
AL012007,ANDREA,2007,2007-05-14 00:00:00+00:00,LO,31.8,-69.4,25,1007.0,7.617119922587694,TD,0,
AL012012,ALBERTO,2012,2012-05-19 00:00:00+00:00,LO,33.1,-77.0,25,1010.0,3.801484635382691,TD,0,
AL012012,ALBERTO,2012,2012-05-19 06:00:00+00:00,TD,32.8,-77.1,30,1008.0,4.1113730947254,TD,0,
AL012012,ALBERTO,2012,2012-05-19 12:00:00+00:00,TS,32.5,-77.3,40,1005.0,4.436276634981018,TS,0,
AL012012,ALBERTO,2012,2012-05-19 18:00:00+00:00,TS,32.3,-77.6,45,997.0,4.68415514145726,TS,0,
AL012012,ALBERTO,2012,2012-05-20 00:00:00+00:00,TS,32.1,-78.1,50,995.0,4.987273645331636,TS,0,
AL012012,ALBERTO,2012,2012-05-20 06:00:00+00:00,TS,31.9,-78.7,45,998.0,5.343501088431218,TS,0,
AL012012,ALBERTO,2012,2012-05-20 12:00:00+00:00,TS,31.5,-79.5,40,1000.0,5.982298005701321,TS,0,
AL012012,ALBERTO,2012,2012-05-20 18:00:00+00:00,TS,31.1,-79.9,40,1005.0,6.4925906697417455,TS,0,
AL012012,ALBERTO,2012,2012-05-21 00:00:00+00:00,TS,30.7,-80.1,35,1007.0,6.927961687285368,TS,0,
AL012012,ALBERTO,2012,2012-05-21 06:00:00+00:00,TS,30.4,-79.8,35,1007.0,7.092184385595696,TS,0,
AL012012,ALBERTO,2012,2012-05-21 12:00:00+00:00,TS,30.4,-79.1,35,1007.0,6.872331930732971,TS,0,
AL012012,ALBERTO,2012,2012-05-21 18:00:00+00:00,TS,30.5,-78.3,35,1006.0,6.57763319637747,TS,0,
AL012012,ALBERTO,2012,2012-05-22 00:00:00+00:00,TS,30.7,-77.1,35,1007.0,6.197527648940517,TS,0,
AL012012,ALBERTO,2012,2012-05-22 06:00:00+00:00,TS,31.5,-76.1,35,1007.0,5.361703942658355,TS,0,
AL012012,ALBERTO,2012,2012-05-22 12:00:00+00:00,LO,32.5,-74.7,30,1008.0,4.55003432362869,TD,0,
AL012012,ALBERTO,2012,2012-05-22 18:00:00+00:00,LO,33.4,-73.4,30,1008.0,4.188864362874484,TD,0,
AL012012,ALBERTO,2012,2012-05-23 00:00:00+00:00,LO,34.1,-71.9,25,1010.0,4.517396989321795,TD,0,
AL012012,ALBERTO,2012,2012-05-23 06:00:00+00:00,LO,34.9,-70.1,25,1011.0,5.3895510859538245,TD,0,
AL012012,ALBERTO,2012,2012-05-23 12:00:00+00:00,LO,35.5,-67.9,25,1012.0,6.915450632102103,TD,0,
AL012012,ALBERTO,2012,2012-05-23 18:00:00+00:00,LO,35.9,-66.0,25,1012.0,8.349799666394762,TD,0,
AL012013,ANDREA,2013,2013-06-05 18:00:00+00:00,TS,25.1,-86.6,35,1006.0,14.70827739542307,TS,0,
AL012013,ANDREA,2013,2013-06-06 00:00:00+00:00,TS,25.6,-86.5,40,1002.0,14.245438531586469,TS,0,
AL012013,ANDREA,2013,2013-06-06 06:00:00+00:00,TS,26.7,-86.1,50,999.0,13.143019569119721,TS,0,
AL012013,ANDREA,2013,2013-06-06 12:00:00+00:00,TS,27.8,-84.9,55,995.0,11.620676033530255,TS,0,
AL012013,ANDREA,2013,2013-06-06 18:00:00+00:00,TS,28.9,-83.9,55,993.0,10.210336309456432,TS,0,
AL012013,ANDREA,2013,2013-06-06 22:00:00+00:00,TS,29.5,-83.4,50,992.0,9.46717386844225,TS,1,Florida
AL012013,ANDREA,2013,2013-06-07 00:00:00+00:00,TS,29.8,-83.0,40,993.0,9.017757450270448,TS,0,
AL012013,ANDREA,2013,2013-06-07 06:00:00+00:00,TS,31.6,-81.4,40,996.0,6.748343660168686,TS,0,
AL012013,ANDREA,2013,2013-06-07 12:00:00+00:00,TS,33.5,-80.2,40,996.0,4.637219549105423,TS,0,
AL012013,ANDREA,2013,2013-06-07 18:00:00+00:00,EX,35.2,-78.6,40,996.0,2.496769430796298,TS,0,
AL012013,ANDREA,2013,2013-06-08 00:00:00+00:00,EX,37.4,-76.2,40,997.0,0.5556354000229096,TS,0,
AL012013,ANDREA,2013,2013-06-08 06:00:00+00:00,EX,39.9,-73.6,40,997.0,3.7141337923702884,TS,0,
AL012013,ANDREA,2013,2013-06-08 12:00:00+00:00,EX,42.4,-70.4,40,999.0,7.176896050711416,TS,0,
AL012013,ANDREA,2013,2013-06-08 18:00:00+00:00,EX,44.5,-67.0,40,1002.0,10.40481177762519,TS,0,
AL012014,ARTHUR,2014,2014-06-28 18:00:00+00:00,LO,32.0,-78.2,20,1017.0,5.108076172370116,TD,0,
AL012014,ARTHUR,2014,2014-06-29 00:00:00+00:00,LO,31.2,-77.8,20,1017.0,5.796841750067053,TD,0,
AL012014,ARTHUR,2014,2014-06-29 06:00:00+00:00,LO,30.5,-77.4,20,1017.0,6.427945411534617,TD,0,
AL012014,ARTHUR,2014,2014-06-29 12:00:00+00:00,LO,30.0,-77.2,20,1016.0,6.903963155797522,TD,0,
AL012014,ARTHUR,2014,2014-06-29 18:00:00+00:00,LO,29.7,-77.2,25,1015.0,7.202869718422842,TD,0,
AL012014,ARTHUR,2014,2014-06-30 00:00:00+00:00,LO,29.5,-77.5,25,1014.0,7.43225972657702,TD,0,
AL012014,ARTHUR,2014,2014-06-30 06:00:00+00:00,LO,29.2,-78.0,25,1013.0,7.796409487011786,TD,0,
AL012014,ARTHUR,2014,2014-06-30 12:00:00+00:00,LO,28.7,-78.4,25,1011.0,8.354783126077324,TD,0,
AL012014,ARTHUR,2014,2014-06-30 18:00:00+00:00,LO,28.1,-78.7,30,1010.0,8.99787540154211,TD,0,
AL012014,ARTHUR,2014,2014-07-01 00:00:00+00:00,TD,27.7,-78.9,30,1008.0,9.427648100205895,TD,0,
AL012014,ARTHUR,2014,2014-07-01 06:00:00+00:00,TD,27.5,-79.1,30,1007.0,9.663272374699691,TD,0,
AL012014,ARTHUR,2014,2014-07-01 12:00:00+00:00,TS,27.5,-79.2,35,1005.0,9.684421894118238,TS,0,
AL012014,ARTHUR,2014,2014-07-01 18:00:00+00:00,TS,27.7,-79.3,40,1003.0,9.512385723964103,TS,0,
AL012014,ARTHUR,2014,2014-07-02 00:00:00+00:00,TS,27.9,-79.2,45,999.0,9.296121807134385,TS,0,
AL012014,ARTHUR,2014,2014-07-02 06:00:00+00:00,TS,28.2,-79.1,50,995.0,8.983016832343464,TS,0,
AL012014,ARTHUR,2014,2014-07-02 12:00:00+00:00,TS,28.7,-79.0,55,995.0,8.47620998392184,TS,0,
AL012014,ARTHUR,2014,2014-07-02 18:00:00+00:00,TS,29.4,-79.1,60,994.0,7.825407798622338,TS,0,
AL012014,ARTHUR,2014,2014-07-03 00:00:00+00:00,HU,30.1,-79.2,65,987.0,7.184635945469898,Cat 1,0,
AL012014,ARTHUR,2014,2014-07-03 06:00:00+00:00,HU,30.9,-79.1,70,984.0,6.401340771906203,Cat 1,0,
AL012014,ARTHUR,2014,2014-07-03 12:00:00+00:00,HU,31.8,-78.8,80,981.0,5.46783369024352,Cat 1,0,
AL012014,ARTHUR,2014,2014-07-03 18:00:00+00:00,HU,32.9,-78.3,80,978.0,4.287584595717585,Cat 1,0,
AL012014,ARTHUR,2014,2014-07-04 00:00:00+00:00,HU,34.0,-77.3,85,975.0,2.9716061514394316,Cat 2,0,
AL012014,ARTHUR,2014,2014-07-04 03:15:00+00:00,HU,34.7,-76.6,85,974.0,2.1684578251421094,Cat 2,1,North Carolina
AL012014,ARTHUR,2014,2014-07-04 06:00:00+00:00,HU,35.3,-76.0,85,973.0,1.5703723256094086,Cat 2,0,
AL012014,ARTHUR,2014,2014-07-04 08:00:00+00:00,HU,35.8,-75.5,85,973.0,1.2299891667226994,Cat 2,1,North Carolina
AL012014,ARTHUR,2014,2014-07-04 12:00:00+00:00,HU,36.8,-74.4,80,976.0,1.5163475855181878,Cat 1,0,
AL012014,ARTHUR,2014,2014-07-04 18:00:00+00:00,HU,38.4,-72.4,70,978.0,3.4545208447801223,Cat 1,0,
AL012014,ARTHUR,2014,2014-07-05 00:00:00+00:00,HU,40.2,-69.7,65,976.0,6.156468199665229,Cat 1,0,
AL012014,ARTHUR,2014,2014-07-05 06:00:00+00:00,TS,42.3,-67.6,60,981.0,8.64242680175995,TS,0,
AL012014,ARTHUR,2014,2014-07-05 12:00:00+00:00,EX,44.1,-66.5,60,982.0,10.397518539299066,TS,0,
AL012014,ARTHUR,2014,2014-07-05 18:00:00+00:00,EX,45.9,-65.3,55,980.0,12.242394391965014,TS,0,
AL012014,ARTHUR,2014,2014-07-06 00:00:00+00:00,EX,47.1,-64.0,50,981.0,13.72208998125664,TS,0,
AL012014,ARTHUR,2014,2014-07-06 06:00:00+00:00,EX,47.6,-62.4,45,982.0,14.859935859216511,TS,0,
AL012014,ARTHUR,2014,2014-07-06 12:00:00+00:00,EX,48.5,-60.2,40,986.0,16.567511704923643,TS,0,
AL012014,ARTHUR,2014,2014-07-06 18:00:00+00:00,EX,50.3,-58.1,35,989.0,18.765179638583426,TS,0,
AL012014,ARTHUR,2014,2014-07-07 00:00:00+00:00,EX,52.3,-56.4,35,988.0,20.861284921045534,TS,0,
AL012014,ARTHUR,2014,2014-07-07 06:00:00+00:00,EX,54.2,-55.4,35,985.0,22.561633997087064,TS,0,
AL012014,ARTHUR,2014,2014-07-07 12:00:00+00:00,EX,56.0,-54.7,35,984.0,24.081160919404212,TS,0,
AL012014,ARTHUR,2014,2014-07-07 18:00:00+00:00,EX,57.3,-54.2,40,985.0,25.18801600431348,TS,0,
AL012014,ARTHUR,2014,2014-07-08 00:00:00+00:00,EX,58.1,-54.1,45,988.0,25.796396635670437,TS,0,
AL012014,ARTHUR,2014,2014-07-08 06:00:00+00:00,EX,58.9,-54.7,40,991.0,26.16803221248075,TS,0,
AL012014,ARTHUR,2014,2014-07-08 12:00:00+00:00,EX,59.4,-56.1,35,993.0,26.082096252341966,TS,0,
AL012014,ARTHUR,2014,2014-07-08 18:00:00+00:00,EX,60.0,-57.0,30,995.0,26.27745253393505,TD,0,
AL012014,ARTHUR,2014,2014-07-09 00:00:00+00:00,EX,60.3,-56.7,30,997.0,26.607694232908315,TD,0,
AL012014,ARTHUR,2014,2014-07-09 06:00:00+00:00,EX,60.1,-56.2,25,1001.0,26.59976371265288,TD,0,
AL012014,ARTHUR,2014,2014-07-09 12:00:00+00:00,EX,59.8,-55.7,25,1005.0,26.520995404648016,TD,0,
AL012014,ARTHUR,2014,2014-07-09 18:00:00+00:00,EX,59.5,-55.0,25,1008.0,26.51781017688699,TD,0,
AL012015,ANA,2015,2015-05-06 06:00:00+00:00,LO,26.8,-79.2,25,1016.0,10.366198000311735,TD,0,
AL012015,ANA,2015,2015-05-06 12:00:00+00:00,LO,28.2,-78.5,25,1015.0,8.86312957127127,TD,0,
AL012015,ANA,2015,2015-05-06 18:00:00+00:00,LO,29.7,-77.8,25,1014.0,7.273015496696579,TD,0,
AL012015,ANA,2015,2015-05-07 00:00:00+00:00,LO,30.8,-77.5,30,1012.0,6.1435264627666335,TD,0,
AL012015,ANA,2015,2015-05-07 06:00:00+00:00,LO,30.7,-77.8,35,1010.0,6.287512870505881,TS,0,
AL012015,ANA,2015,2015-05-07 12:00:00+00:00,LO,30.6,-77.5,40,1008.0,6.341434450834514,TS,0,
AL012015,ANA,2015,2015-05-07 18:00:00+00:00,LO,31.2,-77.5,40,1005.0,5.748216336152165,TS,0,
AL012015,ANA,2015,2015-05-08 00:00:00+00:00,SS,31.4,-77.6,40,1003.0,5.566409994986124,TS,0,
AL012015,ANA,2015,2015-05-08 06:00:00+00:00,SS,31.5,-77.6,40,1002.0,5.4680711724596,TS,0,
AL012015,ANA,2015,2015-05-08 12:00:00+00:00,SS,31.5,-77.5,40,1000.0,5.452248559241903,TS,0,
AL012015,ANA,2015,2015-05-08 18:00:00+00:00,SS,31.6,-77.4,45,999.0,5.338844683989818,TS,0,
AL012015,ANA,2015,2015-05-09 00:00:00+00:00,SS,31.9,-77.3,50,998.0,5.028413119677097,TS,0,
AL012015,ANA,2015,2015-05-09 06:00:00+00:00,TS,32.2,-77.5,50,998.0,4.7638705199773685,TS,0,
AL012015,ANA,2015,2015-05-09 12:00:00+00:00,TS,32.5,-77.8,50,1001.0,4.531522562841329,TS,0,
AL012015,ANA,2015,2015-05-09 18:00:00+00:00,TS,32.7,-78.0,45,1001.0,4.3886998617682655,TS,0,
AL012015,ANA,2015,2015-05-10 00:00:00+00:00,TS,33.1,-78.3,45,1001.0,4.102631160342563,TS,0,
AL012015,ANA,2015,2015-05-10 06:00:00+00:00,TS,33.5,-78.6,40,1002.0,3.8518863218860333,TS,0,
AL012015,ANA,2015,2015-05-10 10:00:00+00:00,TS,33.8,-78.8,40,1002.0,3.6798107754390053,TS,1,South Carolina
AL012015,ANA,2015,2015-05-10 12:00:00+00:00,TS,33.9,-78.8,35,1002.0,3.5963661099238253,TS,0,
AL012015,ANA,2015,2015-05-10 18:00:00+00:00,TD,34.3,-78.7,30,1006.0,3.22170503649214,TD,0,
AL012015,ANA,2015,2015-05-11 00:00:00+00:00,TD,34.7,-78.5,30,1009.0,2.8042553691886116,TD,0,
AL012015,ANA,2015,2015-05-11 06:00:00+00:00,TD,35.5,-78.0,30,1010.0,1.9340813023967909,TD,0,
AL012015,ANA,2015,2015-05-11 12:00:00+00:00,TD,36.2,-77.3,30,1012.0,1.0416451135065392,TD,0,
AL012015,ANA,2015,2015-05-11 18:00:00+00:00,TD,37.0,-76.3,30,1012.0,0.15047666233018847,TD,0,
AL012015,ANA,2015,2015-05-12 00:00:00+00:00,LO,38.1,-75.1,30,1012.0,1.5693697743097146,TD,0,
AL012015,ANA,2015,2015-05-12 06:00:00+00:00,LO,39.3,-73.1,25,1011.0,3.5140344207373015,TD,0,
AL012015,ANA,2015,2015-05-12 12:00:00+00:00,LO,40.8,-70.7,25,1009.0,5.887415180077302,TD,0,
AL012015,ANA,2015,2015-05-12 18:00:00+00:00,LO,43.0,-67.0,25,1005.0,9.417677489392629,TD,0,
AL012020,ARTHUR,2020,2020-05-16 18:00:00+00:00,TD,28.0,-78.7,30,1008.0,9.0957221658794,TD,0,
AL012020,ARTHUR,2020,2020-05-17 00:00:00+00:00,TS,28.9,-78.0,35,1006.0,8.092399574706016,TS,0,
AL012020,ARTHUR,2020,2020-05-17 06:00:00+00:00,TS,29.6,-77.6,35,1004.0,7.34497649936793,TS,0,
AL012020,ARTHUR,2020,2020-05-17 12:00:00+00:00,TS,30.3,-77.5,35,1003.0,6.6385701796962975,TS,0,
AL012020,ARTHUR,2020,2020-05-17 18:00:00+00:00,TS,31.0,-77.3,40,1003.0,5.919981095472021,TS,0,
AL012020,ARTHUR,2020,2020-05-18 00:00:00+00:00,TS,31.9,-77.0,40,1003.0,4.99326805091604,TS,0,
AL012020,ARTHUR,2020,2020-05-18 06:00:00+00:00,TS,33.1,-76.7,40,1002.0,3.7716171664377587,TS,0,
AL012020,ARTHUR,2020,2020-05-18 12:00:00+00:00,TS,34.4,-75.9,45,1000.0,2.474754534870361,TS,0,
AL012020,ARTHUR,2020,2020-05-18 18:00:00+00:00,TS,35.5,-74.7,45,993.0,1.8659510155762453,TS,0,
AL012020,ARTHUR,2020,2020-05-19 00:00:00+00:00,TS,36.2,-73.1,50,991.0,2.649094184132884,TS,0,
AL012020,ARTHUR,2020,2020-05-19 06:00:00+00:00,TS,36.8,-71.4,50,990.0,3.9210636687684643,TS,0,
AL012020,ARTHUR,2020,2020-05-19 12:00:00+00:00,EX,37.0,-69.5,55,989.0,5.438534340755059,TS,0,
AL012020,ARTHUR,2020,2020-05-19 18:00:00+00:00,EX,36.9,-67.8,50,991.0,6.801412592130592,TS,0,
AL012020,ARTHUR,2020,2020-05-20 00:00:00+00:00,EX,36.2,-66.8,50,993.0,7.664033957828396,TS,0,
AL012020,ARTHUR,2020,2020-05-20 06:00:00+00:00,EX,35.5,-66.0,50,997.0,8.42569355301763,TS,0,
AL012020,ARTHUR,2020,2020-05-20 12:00:00+00:00,EX,34.6,-65.6,50,1002.0,8.975570236303922,TS,0,
AL012020,ARTHUR,2020,2020-05-20 18:00:00+00:00,EX,33.7,-65.3,45,1006.0,9.518699682270201,TS,0,
AL012020,ARTHUR,2020,2020-05-21 00:00:00+00:00,EX,32.8,-65.0,40,1008.0,10.123142468742683,TS,0,
AL012023,UNNAMED,2023,2023-01-15 00:00:00+00:00,EX,36.4,-71.3,45,989.0,4.036564903109997,TS,0,
AL012023,UNNAMED,2023,2023-01-15 06:00:00+00:00,EX,36.8,-70.6,45,986.0,4.56227290185429,TS,0,
AL012023,UNNAMED,2023,2023-01-15 12:00:00+00:00,EX,37.2,-69.7,45,986.0,5.281091525688153,TS,0,
AL012023,UNNAMED,2023,2023-01-15 18:00:00+00:00,EX,37.4,-68.8,45,983.0,6.0061277244438545,TS,0,
AL012023,UNNAMED,2023,2023-01-16 00:00:00+00:00,EX,37.5,-68.3,45,983.0,6.408743474033735,TS,0,
AL012023,UNNAMED,2023,2023-01-16 06:00:00+00:00,EX,37.3,-67.6,50,982.0,6.957614122481812,TS,0,
AL012023,UNNAMED,2023,2023-01-16 12:00:00+00:00,SS,37.1,-66.1,50,982.0,8.15500030637001,TS,0,
AL012023,UNNAMED,2023,2023-01-16 18:00:00+00:00,SS,37.6,-63.6,55,980.0,10.142435424540176,TS,0,
AL012023,UNNAMED,2023,2023-01-17 00:00:00+00:00,SS,39.8,-61.6,60,976.0,11.90147982879003,TS,0,
AL012023,UNNAMED,2023,2023-01-17 06:00:00+00:00,SS,42.4,-60.6,55,977.0,13.294613070417359,TS,0,
AL012023,UNNAMED,2023,2023-01-17 12:00:00+00:00,SS,45.5,-60.0,45,981.0,14.985703615843596,TS,0,
AL012023,UNNAMED,2023,2023-01-17 12:45:00+00:00,SS,45.9,-60.0,45,983.0,15.187504220956495,TS,1,Canada
AL012023,UNNAMED,2023,2023-01-17 18:00:00+00:00,LO,48.4,-60.2,40,988.0,16.504889907506058,TS,0,
AL012023,UNNAMED,2023,2023-01-18 00:00:00+00:00,LO,50.4,-60.2,35,991.0,17.82080429278597,TS,0,
AL012023,UNNAMED,2023,2023-01-18 06:00:00+00:00,LO,51.4,-60.2,30,994.0,18.523638737977286,TD,0,
